Purch.Doc.	Item	WBS element	Vendor	Name 1	Ackn. No.	StatDelDte	Deliv.date	Expediting Description	FK_EXPD
4501725390	160	105658-06BR	I355	Aker Solutions Limited		18.06.2023	01.09.2023		4501725390160
4501725390	150	105658-06BR	I355	Aker Solutions Limited		06.06.2023	20.08.2023		4501725390150
4501725390	200	105658-20BR	I355	Aker Solutions Limited		04.07.2023	17.09.2023		4501725390200
4501725390	190	105658-20BR	I355	Aker Solutions Limited		18.01.2023	03.04.2023		4501725390190
4501725390	180	105658-20BR	I355	Aker Solutions Limited		11.01.2023	27.03.2023		4501725390180
4501725390	140	105658-06BR	I355	Aker Solutions Limited		18.05.2023	01.08.2023		4501725390140
4501725390	130	105658-06BR	I355	Aker Solutions Limited		01.05.2023	15.07.2023		4501725390130
4501725390	120	105658-06BR	I355	Aker Solutions Limited		08.07.2023	21.09.2023		4501725390120
4501725390	110	105658-06BR	I355	Aker Solutions Limited		08.04.2023	22.06.2023		4501725390110
4501725390	100	105658-06BR	I355	Aker Solutions Limited		06.03.2023	20.05.2023		4501725390100
4501725390	90	105658-06BR	I355	Aker Solutions Limited		20.02.2023	06.05.2023		450172539090
4501725390	80	105658-06BR	I355	Aker Solutions Limited		24.01.2023	09.04.2023		450172539080
4501725390	70	105658-06BR	I355	Aker Solutions Limited		30.12.2022	15.03.2023		450172539070
4501725390	60	105658-06BR	I355	Aker Solutions Limited		16.12.2022	01.03.2023		450172539060
4501725390	20	105658-06BR	I355	Aker Solutions Limited		07.07.2023	20.09.2023		450172539020
4501725390	30	105658-06BR	I355	Aker Solutions Limited		11.12.2022	10.01.2023		450172539030
4501725390	50	105658-06BR	I355	Aker Solutions Limited		30.12.2022	29.01.2023		450172539050
4501725390	40	105658-06BR	I355	Aker Solutions Limited		20.11.2022	20.12.2022		450172539040
4501725394	100	100935-06BR-RP	I355	Aker Solutions Limited		01.02.2023	17.04.2023		4501725394100
4501725394	90	100935-06BR-RP	I355	Aker Solutions Limited		08.01.2023	24.03.2023		450172539490
4501725394	80	100935-06BR	I355	Aker Solutions Limited		09.02.2023	25.04.2023		450172539480
4501725394	70	100935-06BR-RP	I355	Aker Solutions Limited		01.02.2023	17.04.2023		450172539470
4501725394	60	100935-06BR-RP	I355	Aker Solutions Limited		08.01.2023	24.03.2023		450172539460
4501725394	50	100935-06BR	I355	Aker Solutions Limited		09.02.2023	25.04.2023		450172539450
4501725401	30	104133-05BR	123286	Vama Industrial Ltda	ACK 04/04/2022	15.11.2022	01.11.2022	20/10/2022 - Aguardando MP Aker + PN 10226545 (1EA) previsão de chegada na AKER + Previsão de chegada na AKER 16/11	450172540130
4501725406	50	103715-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	21.10.2022	23.12.2022	21/10/2022 - PPD Accepted. Forg. Done+ HT Wk21-29+Stamp Wk30+F.MWk40+Hrdness Wk41+NDT FI Wk42. Readiness 21.10.2022	450172540650
4501725406	40	103715-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	07.10.2022	17.12.2022	21/10/2022 - PPD Accepted. Parts are ready with Production. Awaiting for CR approval from Aker Engg, to proceed for FI	450172540640
4501725406	20	103715-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	30.09.2022	10.12.2022	21/10/2022 - PPD Accepted. Part is completed with Production, CIPL received, With Aker Logtstics.	450172540620
4501725412	30	104133-05BR	122959	Lanmar Industria Metalurgica Ltda	ACK 12/04/2022	16.11.2022	09.12.2022	18/10/2022 - MP PARA 2 PEÇAS - AG RESTANTE MP - 24/10 TORNO + 28/10 INSPEÇÃO + 03/11 - NITRITAÇÃO + 10/11 REVESTIMENTO + ADIANTAR	450172541230
4501725413	20	104133-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	17.09.2022	23.11.2022	21/10/2022 - PPD Accepted. Forg. Production completed. With Aker Logistics	450172541320
4501725413	30	104133-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	20.09.2022	30.11.2022	21/10/2022 - PPD Accepted. Forg. Production completed. With Aker Logistics	450172541330
4501725413	40	104133-05BR	147328	FOMAS SpA	T&C 3.3 25/05/2022	23.09.2022	07.12.2022	21/10/2022 - PPD Accepted. Forg. Production completed. With Aker Logistics	450172541340
4501725415	50	104133-05BR	113107	Asfo S.P.A	ACK - 31/05/2022	14.10.2022	13.11.2022	21/10/2022 - Rough Machinig Completed, HT & Hardness Wk37+ ST. Cutt. Rough M/C Wk38-39+ NDT & Dim. Wk40+FI Wk41	450172541550
4501725415	30	104133-05BR	113107	Asfo S.P.A	ACK - 31/05/2022	21.10.2022	30.12.2022	21/10/2022 - Rough Machinig Completed, HT & Hardness Wk37-38+ST. Cutt. Rough M/C Wk39-40+ NDT & Dim. Wk41+FI Wk42	450172541530
4501725415	60	104133-05BR	113107	Asfo S.P.A	ACK - 31/05/2022	21.10.2022	30.12.2022	21/10/2022 - Rough Machinig Completed, HT & Hardness Wk37+ ST. Cutt. Rough M/C Wk38-39+ NDT & Dim. Wk40+FI Wk41	450172541560
4501725415	20	104133-05BR	113107	Asfo S.P.A	ACK - 31/05/2022	14.10.2022	13.11.2022	21/10/2022 - Rough Machinig Completed, HT & Hardness Wk37+ ST. Cutt. Rough M/C Wk38-39+ NDT & Dim. Wk40+FI Wk41	450172541520
4501725415	40	104133-05BR	113107	Asfo S.P.A	ACK - 31/05/2022	14.10.2022	23.12.2022	21/10/2022 - Rough Machinig Completed, HT & Hardness Wk37+ ST. Cutt. Rough M/C Wk38-39+ NDT & Dim. Wk40+FI Wk41	450172541540
4501725416	30	103715-06BR	172553	Parker Hannifin Corporation	ACK - 17/05/2022	30.05.2022	02.12.2022	21/10/2022 - Rework PO VQN 200508511 SN 16504, material ready, await CIPL + Pune to approve MRB	450172541630
4501725416	20	103715-06BR	172553	Parker Hannifin Corporation	ACK - 17/05/2022	30.05.2022	02.12.2022	21/10/2022 - Rework PO VQN 200508511 SN 16509, material ready, await CIPL + Pune to approve MRB	450172541620
4501725416	10	103715-06BR	172553	Parker Hannifin Corporation	ACK - 17/05/2022	30.05.2022	02.12.2022	21/10/2022 - Rework PO VQN 200508511 SN 16513, material ready, await CIPL + Pune to approve MRB	450172541610
4501725627	10	105500-10BR	112434	Smalley Steel Ring Company	OK 06/04/2022	24.08.2022	15.09.2022	Last Update 26/10/2022 -  (SI Date)16/08/2022 - AIR (10 off) PR#02636/22 IMP 1067/22  DI:  ETA AKSO 15.09.2022	450172562710
4501725633	480	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633480
4501725633	470	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633470
4501725633	460	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633460
4501725633	450	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633450
4501725633	120	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633120
4501725633	130	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633130
4501725633	280	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633280
4501725633	270	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633270
4501725633	260	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633260
4501725633	250	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633250
4501725633	240	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633240
4501725633	440	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		4501725633440
4501725633	140	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633140
4501725633	150	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633150
4501725633	510	105500-10BR	I3550	Subsea Components	ACK_08/04/2022	12.08.2022	31.10.2022		4501725633510
4501725633	520	105500-10BR	I3550	Subsea Components	ACK_08/04/2022	12.08.2022	31.10.2022		4501725633520
4501725633	230	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		4501725633230
4501725633	160	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		4501725633160
4501725633	360	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633360
4501725633	370	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		4501725633370
4501725633	70	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		450172563370
4501725633	220	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633220
4501725633	60	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		450172563360
4501725633	50	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		450172563350
4501725633	170	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633170
4501725633	40	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		450172563340
4501725633	180	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633180
4501725633	190	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633190
4501725633	200	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633200
4501725633	210	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633210
4501725633	380	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633380
4501725633	390	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633390
4501725633	400	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633400
4501725633	410	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633410
4501725633	420	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633420
4501725633	430	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633430
4501725633	340	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.02.2023	27.04.2023		4501725633340
4501725633	330	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	14.01.2023	15.03.2023		4501725633330
4501725633	320	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633320
4501725633	310	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633310
4501725633	300	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		4501725633300
4501725633	290	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633290
4501725633	90	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		450172563390
4501725633	100	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		4501725633100
4501725633	500	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		4501725633500
4501725633	80	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	26.06.2023	25.08.2023		450172563380
4501725633	110	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	28.12.2022	26.02.2023		4501725633110
4501725633	350	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633350
4501725633	30	105500-20BR	I3550	Subsea Components	ACK_08/04/2022	15.12.2022	13.02.2023		450172563330
4501725633	20	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	29.09.2022	28.11.2022		450172563320
4501725633	490	105500-06BR	I3550	Subsea Components	ACK_08/04/2022	27.04.2023	26.06.2023		4501725633490
4501725640	10	105157-06BRT	114794	Brantner And Associates Inc	ACK - 05/05/2022	28.10.2022	28.11.2022	20/10/2022 - On track - previsto finalizar em 28/10/2022.	450172564010
4501726030	10	105658-06BR	164751	Charcroft Electronics Ltd	ACK - 26/04/2022	28.10.2022	30.10.2022	19/10/2022 - SMDL aprovada, aguarda MRB	450172603010
4501726055	40	104133-06BR	172553	Parker Hannifin Corporation	OK 17/05/2022	01.07.2022	05.01.2023	Last Update 26/10/2022 -  (SI Date)18/10/2022 - SEA (20 off) PR#02747/22 IMP 1409/22  DI:  ETA AKSO 05.01.2023	450172605540
4501726055	50	104133-06BR	172553	Parker Hannifin Corporation	OK 17/05/2022	01.07.2022	24.11.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - AIR (20 off) PR#02786/22 IMP 1429/22  DI:  ETA AKSO 24.11.2022	450172605550
4501726055	30	104133-06BR	172553	Parker Hannifin Corporation	OK 17/05/2022	01.07.2022	05.01.2023	Last Update 26/10/2022 -  (SI Date)18/10/2022 - SEA (10 off) PR#02747/22 IMP 1409/22  DI:  ETA AKSO 05.01.2023	450172605530
4501726055	20	104133-06BR	172553	Parker Hannifin Corporation	OK 17/05/2022	14.07.2022	04.11.2022	25/10/2022 - Material ready, MRB pending.	450172605520
4501726057	10	105157-06BR	107296	Teledyne Instruments, Inc	ACK - 05/04/2022	28.08.2022	06.11.2022	19/10/2022 - MATERIAL DELAY - Previsão para 28/10/2022	450172605710
4501726116	80	106022-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_10/05/2022	09.09.2022	08.11.2022		450172611680
4501726116	50	106022-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_10/05/2022	12.08.2022	02.11.2022		450172611650
4501726116	60	106022-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_10/05/2022	12.08.2022	02.11.2022		450172611660
4501726116	70	106022-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_10/05/2022	12.08.2022	20.11.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - AIR (2 off) PR#02775/22 IMP 1423/22  DI:  ETA AKSO 20.11.2022	450172611670
4501726151	20	104133-05BR	I200	Aker Solutions AS		21.06.2022	02.11.2022		450172615120
4501726151	30	104133-05BR	I200	Aker Solutions AS		25.06.2022	02.11.2022		450172615130
4501726173	10	103715-06BR	172553	Parker Hannifin Corporation	ACK - 17/05/2022	30.05.2022	21.12.2022	21/10/2022 - Rework PO VQN 200508511 SN 16504, material ready, await CIPL + Pune to approve MRB	450172617310
4501726179	10	104996-06BR	122720	Gravametal Fotogravacao Ltda	ACK OK 22/03/2022	20.06.2022	20.06.2022	20/10/2022 - SMDL aprovada em 03/06/2022.	450172617910
4501726191	140	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	20.03.2023	20.03.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191140
4501726191	130	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	06.03.2023	08.05.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191130
4501726191	110	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	27.10.2022	10.11.2022	02/06/2022 - 1 part start 18/10 finish 15/12 + 1 part start 24/10 finish 21/12 + 1 part start 28/10 finish 01/01 + 1 part start 03/11 finish 05/01	4501726191110
4501726191	90	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	26.09.2022	10.10.2022	02/06/2022 - 1 part start 14/10 finish 22/11 + 1 part start 21/10 finish 29/11 + 1 part start 04/11 finish 13/12	450172619190
4501726191	80	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	02.01.2023	16.01.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	450172619180
4501726191	150	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	20.03.2023	20.03.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191150
4501726191	160	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	20.03.2023	20.03.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191160
4501726191	170	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	20.03.2023	20.03.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191170
4501726191	180	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	06.03.2023	06.03.2023	02/06/2022 - 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10 + 1 part start 02/09 finish 06/10	4501726191180
4501726191	50	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - 1 part start 03/11 finish 13/12 + 1 part start 10/11 finish 20/12 + 1 part start 17/11 finish 01/01 + 1 part start 24/11 finish 06/01	450172619150
4501726191	70	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - 1 part start 18/10 finish 15/12 + 1 part start 24/10 finish 21/12 + 1 part start 28/10 finish 01/01 + 1 part start 03/11 finish 05/01	450172619170
4501726191	60	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	01.09.2022	02.09.2022	Last Update 01/09/2022 -  (SI Date)15/07/2022 - SEA (1 off) PR#02028/22 IMP 0820/22  DI: 2216664170 ETA AKSO 04.09.2022	450172619160
4501726191	100	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	27.10.2022	10.11.2022	02/06/2022 - 1 part start 18/10 finish 15/12 + 1 part start 24/10 finish 21/12 + 1 part start 28/10 finish 01/01 + 1 part start 03/11 finish 05/01	4501726191100
4501726191	120	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	26.11.2022	10.12.2022	02/06/2022 - 1 part start 18/10 finish 15/12 + 1 part start 24/10 finish 21/12 + 1 part start 28/10 finish 01/01 + 1 part start 03/11 finish 05/01	4501726191120
4501726191	30	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - 1 part start 24/10 finish 22/12 + 1 part start 04/11 finish 07/01 + 1 part start 16/11 finish 15/01 + 1 part start 28/11 finish 27/01	450172619130
4501726191	40	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	01.09.2022	02.09.2022	Last Update 30/08/2022 -  (SI Date)15/07/2022 - SEA (1 off) PR#01846/22 IMP 0859/22  DI: 2216664196 ETA AKSO 04.09.2022	450172619140
4501726191	20	103715-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	01.09.2022	02.09.2022	Last Update 30/08/2022 -  (SI Date)15/07/2022 - SEA (1 off) PR#01846/22 IMP 0859/22  DI: 2216664196 ETA AKSO 04.09.2022	450172619120
4501726224	20	104133-05BR	133484	Norwegian Seals AS	ACK-12/04/2022	25.09.2022	05.12.2022	Last Update 26/10/2022 -  (SI Date)21/09/2022 - SEA (46 off) PR#02466/22 IMP 1259/22  DI:  ETA AKSO 05.12.2022	450172622420
4501726224	10	104133-05BR	133484	Norwegian Seals AS	ACK-12/04/2022	20.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (54 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450172622410
4501726235	200	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	14.11.2022	28.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235200
4501726235	210	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	23.11.2022	07.12.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235210
4501726235	380	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	19.12.2022	02.01.2023	02/06/2022 - SMDL and ITP returned to vendor	4501726235380
4501726235	340	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.10.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022 ___Last Update 26/10/2022 -  (SI Date)07/10/2022 - SEA (1 off) PR#02618/22 IMP 1262/22  DI:  ETA AKSO 21.12.2022	4501726235340
4501726235	180	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.11.2022	01.12.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235180
4501726235	160	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235160
4501726235	100	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.08.2022	21.12.2022	Last Update 26/10/2022 -  (SI Date)07/10/2022 - SEA (1 off) PR#02618/22 IMP 1262/22  DI:  ETA AKSO 21.12.2022	4501726235100
4501726235	70	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.09.2022	21.12.2022	Last Update 26/10/2022 -  (SI Date)07/10/2022 - SEA (1 off) PR#02618/22 IMP 1262/22  DI:  ETA AKSO 21.12.2022	450172623570
4501726235	50	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.11.2022	01.12.2022	02/06/2022 - SMDL and ITP returned to vendor	450172623550
4501726235	40	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - SMDL and ITP returned to vendor	450172623540
4501726235	110	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.09.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	4501726235110
4501726235	60	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	01.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	450172623560
4501726235	440	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	23.09.2022	30.11.2022	Last Update 25/10/2022 -  (SI Date)16/09/2022 - SEA (1 off) PR#02646/22 IMP 1173/22  DI: 2220727172 ETA AKSO 28.10.2022	4501726235440
4501726235	190	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	19.12.2022	02.01.2023	02/06/2022 - SMDL and ITP returned to vendor	4501726235190
4501726235	170	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	4501726235170
4501726235	240	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022 ___Last Update 26/10/2022 -  (SI Date)07/10/2022 - SEA (1 off) PR#02618/22 IMP 1262/22  DI:  ETA AKSO 21.12.2022	4501726235240
4501726235	280	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	4501726235280
4501726235	30	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.09.2022	01.10.2022	02/06/2022 - SMDL and ITP returned to vendor	450172623530
4501726235	370	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	19.12.2022	02.01.2023	02/06/2022 - SMDL and ITP returned to vendor	4501726235370
4501726235	300	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	4501726235300
4501726235	350	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.10.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022 ___Last Update 26/10/2022 -  (SI Date)07/10/2022 - SEA (1 off) PR#02618/22 IMP 1262/22  DI:  ETA AKSO 21.12.2022	4501726235350
4501726235	450	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.10.2022	10.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235450
4501726235	420	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.10.2022	07.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235420
4501726235	140	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022 ___Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	4501726235140
4501726235	390	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	19.12.2022	02.01.2023	02/06/2022 - SMDL and ITP returned to vendor	4501726235390
4501726235	230	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	23.11.2022	07.12.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235230
4501726235	220	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	14.11.2022	28.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235220
4501726235	360	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	19.12.2022	02.01.2023	02/06/2022 - SMDL and ITP returned to vendor	4501726235360
4501726235	320	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	24.10.2022	07.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235320
4501726235	250	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	23.09.2022	07.10.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235250
4501726235	130	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.11.2022	01.12.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235130
4501726235	120	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - SMDL and ITP returned to vendor	4501726235120
4501726235	90	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	17.11.2022	01.12.2022	02/06/2022 - SMDL and ITP returned to vendor	450172623590
4501726235	80	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.10.2022	01.11.2022	02/06/2022 - SMDL and ITP returned to vendor	450172623580
4501726235	20	104133-05BR	I200	Aker Solutions AS	ACK - 04/07/2022	18.08.2022	07.12.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022 ___Last Update 26/10/2022 -  (SI Date)23/09/2022 - SEA (1 off) PR#02549/22 IMP 1204/22  DI:  ETA AKSO 07.12.2022	450172623520
