28.10.2022                                                                                                                                                   Dynamic List Display                                                                                                                                                                                                            1


	Purch.Doc.	Item	WBS element	Vendor	Name 1	Ackn. No.	StatDelDte	Deliv.date	Expediting Description
	4500931601	 210	104133-05BR	114429	Oliver Valvetek Limited		06.07.2022	09.10.2022	Last Update 13/10/2022 - (SI Date)12/08/2022 - SEA (1 off) PR02091/22 IMP 1055/22 DI: 2219853216 ETA AKSO 14.10.2022
	4500931601	 190	104133-05BR	114429	Oliver Valvetek Limited		06.05.2022	10.10.2022	Last Update 14/10/2022 - (SI Date)15/06/2022 - SEA (2 off) PR01602/22 IMP 0795/22 DI 2214887805 ETA AKSO 11.08.2022
	4500931601	 480	104133-05BR	114429	Oliver Valvetek Limited		25.11.2022	09.01.2023	14/10/2022 PPD OK + Raw material 25/10 + ASSY 20/10 + FAT 25/10 + Coating/Painting 7/11 + Trim 16/11 +FI 23/11+ MRB 25/11
	4500931601	 470	104133-05BR	114429	Oliver Valvetek Limited		10.11.2022	24.12.2022	14/10/2022 PPD OK + Raw material 21/10 + ASSY 11/10 + FAT 14/10 + Coating/Painting 27/10 + Trim 7/11+ FI 15/11 + MRB 16/11
	4500931601	 460	104133-05BR	114429	Oliver Valvetek Limited		24.10.2022	24.12.2022	14/10/2022 PPD OK + Raw material 10/10 + ASSY 11/10 + FAT 13/10 + Coating/Painting 21/10+ Trim 31/10 + FI 8/11+MRB 09/11
	4500931601	 450	104133-05BR	114429	Oliver Valvetek Limited		24.10.2022	24.12.2022	14/10/2022 PPD OK + Raw material 10/10 + ASSY 11/10 + FAT 13/10 + Coating/Painting 21/10+ Trim 31/10 + FI 8/11+MRB 09/11
	4500931601	 440	104133-05BR	114429	Oliver Valvetek Limited		24.10.2022	24.12.2022	14/10/2022 PPD OK + Raw material 10/10 + ASSY 11/10 + FAT 13/10 + Coating/Painting 21/10+ Trim 31/10 + FI 8/11+MRB 09/11
	4500932613	 320	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	01.08.2023	01.08.2023
	4500932613	 120	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	24.01.2023	24.01.2023
	4500932613	 130	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	02.05.2023	02.05.2023
	4500932613	 140	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	01.08.2023	01.08.2023
	4500932613	 260	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	24.01.2023	24.01.2023
	4500932613	 270	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	02.05.2023	02.05.2023
	4500932613	 280	103715-05BR	139591	Aembalogistic Embalagens	OK 25/05/2021	01.08.2023	01.08.2023
	4500932705	  90	103715-06BR	172553	Parker Hannifin Corporation	02/08/2021	06.01.2022	21.11.2022	Last Update 26/10/2022 -  (SI Date)18/10/2022 - AIR (5 off) PR#02748/22 IMP 1410/22  DI:  ETA AKSO 21.11.2022
	4500933420	 290	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	01.01.2023	25.02.2023
	4500933420	  70	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	14.12.2021	15.11.2022
	4500933420	  80	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	02.10.2021	15.11.2022	08/08/2022 - 00/01/1900 -  (1 off) Amanda IMP 0983/22  DI:  ETA AS 00.01.1900
	4500933420	 150	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	09.12.2021	15.11.2022
	4500933420	 230	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	07.01.2022	15.11.2022
	4500933420	 220	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	09.12.2021	15.11.2022
	4500933420	 210	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	28.11.2021	15.11.2022
	4500933420	 170	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	28.11.2021	15.11.2022
	4500933420	 180	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	09.12.2021	15.11.2022
	4500933420	 190	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	07.01.2022	15.11.2022
	4500933420	 250	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	28.11.2021	15.11.2022
	4500933420	 260	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	26.12.2021	15.11.2022
	4500933420	 270	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	28.01.2022	15.11.2022
	4500933420	 280	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	14.10.2021	15.11.2022	Last Update 16/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02251/22 IMP 1149/22  DI: 2217931643 ETA AKSO 05.10.2022 ___Last Update 16/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02251/22 IMP 1149/22  DI: 2217931643 ETA AKSO 05.10.2022
	4500933420	 140	103715-06BR	I3550	Subsea Components	ACK_17/06/2021	14.10.2021	31.10.2022	Last Update 16/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02251/22 IMP 1149/22  DI: 2217931643 ETA AKSO 05.10.2022 ___Last Update 16/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02251/22 IMP 1149/22  DI: 2217931643 ETA AKSO 05.10.2022
	4500933546	  10	103715-05BR	109653	Lonestar Fasteners Europe Ltd	ACK - 17/03/2022	02.08.2021	01.09.2021	26/08/21-smdl accepted
	4500933975	 220	104133-05BR	124642	Master Flo Valve Inc		23.01.2023	23.02.2023	20/10/2022:  Raw OK + Inlay 01/08+ NDE 16/08+ ASSY 12/01/23 + FAT 16/01/23 + Painting 20/01/23 + Final Ins 23/01/23+ Delivery Date 23/01/23+all items will be airfreight. Cost to be agreed with MFV






	4500933975	 120	104133-05BR	124642	Master Flo Valve Inc		05.12.2022	29.12.2022	20/10/2022: Raw OK + Inlay OK+ NDE OK+ ASSY 24/11 + FAT 28/11 + Painting 02/12 + Final Ins 05/12+ Delivery Date 05/12 + items will be airfreight. Cost to be agreed with MFV








	4500933975	 130	104133-05BR	124642	Master Flo Valve Inc		19.12.2022	19.01.2023	20/10/2022: Raw OK + Inlay OK+ NDE OK+ ASSY 08/12 + FAT 12/12 + Painting 16/12 + Final Ins 19/12+ Delivery Date 19/12+items will be airfreight. Cost to be agreed with MFV





	4500933975	 140	104133-05BR	124642	Master Flo Valve Inc		19.09.2022	03.02.2023	20/10/2022: Raw OK + Inlay 01/06+ NDE OK+ ASSY 22/12 + FAT 02/01/23+ Painting 06/01/23 + Final Ins 09/01/23+ Delivery Date 09/01/23 + all items will be airfreight. Cost to be agreed with MFV







	4500933975	 180	104133-05BR	124642	Master Flo Valve Inc		26.10.2022	26.11.2022	20/10/2022: Raw OK + Inlay OK+ NDE OK+ ASSY 17/10 + FAT 19/10 + Painting 25/10 + Final Ins 28/10+ Delivery Date 28/10+all items will be airfreight. Cost to be agreed with MFV








	4500933975	 110	104133-05BR	124642	Master Flo Valve Inc		21.11.2022	13.11.2022	Last Update 26/10/2022 -  (SI Date)14/10/2022 - AIR  (1 off) - IMP 1390/22  DI: - ETA AKSO 13.11.2022 ___Last Update 26/10/2022 -  (SI Date)14/10/2022 - AIR  (1 off) - IMP 1390/22  DI: - ETA AKSO 13.11.2022
	4500933975	 160	104133-05BR	124642	Master Flo Valve Inc		28.09.2022	26.10.2022	Last Update 26/10/2022 -  (SI Date)26/09/2022 - AIR (1 off) PR#02745/22 IMP 1292/22  DI:  ETA AKSO 26.10.2022
	4500933975	 170	104133-05BR	124642	Master Flo Valve Inc		12.10.2022	26.10.2022	Last Update 26/10/2022 -  (SI Date)26/09/2022 - AIR (1 off) PR#02745/22 IMP 1292/22  DI:  ETA AKSO 26.10.2022
	4500933975	 210	104133-05BR	124642	Master Flo Valve Inc		09.11.2022	03.12.2022	20/10/2022:  Raw OK + Inlay 01/08+ NDE 16/08+ ASSY 31/10 + FAT 02/11 + Painting 08/11 + Final Ins 09/11+ Delivery Date 09/11+all items will be airfreight. Cost to be agreed with MFV





	4500933975	 230	104133-05BR	124642	Master Flo Valve Inc		28.02.2023	14.05.2023	20/10/2022:  Raw OK + Inlay 01/08+ NDE 16/08+ ASSY 01/11 + FAT 03/11 + Painting 09/11 + Final Ins 14/11+ Delivery Date TBD+all items will be airfreight. Cost to be agreed with MFV








	4500934556	  10	104231-05BR	107194	Techni AS	OK 18/08/2021	15.09.2021	30.10.2022	06/10/2022 - FUP sendo feito com sourcing
	4500934565	  60	101598-06BR	142514	Parker Hannifin Manufacturing Ltd	ACK OK	04.11.2021	02.12.2022	21/10/2022 - Rework PO VQN 200518511 SN 16907, readiness sep TBC
	4500934565	  40	101598-06BR	142514	Parker Hannifin Manufacturing Ltd	ACK - 19/07/2021	30.07.2021	02.12.2022	21/10/2022 - Rework PO VQN 200510962 SN 16906, readiness sep TBC
	4500934977	  30	103715-05BR	106520	Oceaneering AS	OC_05.07.2021	03.09.2021	06.12.2022	14/10/2021 - 07/10/2021 SI - TRG 0641/21 ROAD (3  off) ETA AS 22/10/2021
	4500934977	  40	103715-05BR	106520	Oceaneering AS	OC_05.07.2021	03.09.2021	06.12.2022	14/10/2021 - 07/10/2021 SI - TRG 0641/21 ROAD (2  off) ETA AS 22/10/2021
	4500934977	  20	103715-05BR	106520	Oceaneering AS	OC_05.07.2021	03.09.2021	06.12.2022	14/10/2021 - 07/10/2021 SI - TRG 0641/21 ROAD (1  off) ETA AS 22/10/2021
	4500936165	  20	105077-06BR	149797	Astute Electronics Limited	ACK - 24/08/2021	06.10.2021	08.10.2021	27/09/2021 - 21/09/2021 SI - IMP 0576/21 AIR (10  off) ETA AS 8/10/2021
	4500936747	  70	104231-05BR	109466	Hydrasun Ltd		10.03.2022	23.11.2022	Last Update 26/10/2022 -  (SI Date)05/09/2022 - SEA (30,5 off) PR#02282/22 IMP 1170/22  DI: 2220733709 ETA AKSO 28.10.2022
	4500936998	 250	103715-05BR	107106	Advanced Innergy Solutions Ltd	ACK 04/02/2022	28.11.2022	20.08.2022	08/08/2022 - 00/01/1900 -  (4 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900
	4500936998	 230	103715-05BR	107106	Advanced Innergy Solutions Ltd	ACK 04/02/2022	28.11.2022	20.08.2022	08/08/2022 - 00/01/1900 -  (2 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900 ___08/08/2022 - 00/01/1900 -  (4 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900 ___08/08/2022 - 00/01/1900 -  (1 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900
	4500936998	 220	103715-05BR	107106	Advanced Innergy Solutions Ltd	ACK 04/02/2022	28.11.2022	20.08.2022	08/08/2022 - 00/01/1900 -  (4 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900
	4500936998	 240	103715-05BR	107106	Advanced Innergy Solutions Ltd	ACK 04/02/2022	28.11.2022	20.08.2022	08/08/2022 - 00/01/1900 -  (2 off) Myreli IMP 0723/22  DI:  ETA AS 00.01.1900
	4500937061	  10	104231-05BR	172446	Zamet Industry Spolka Z	ACK - 02/08/2021	18.10.2021	08.01.2022
	4500937199	  20	104133-05BR	106520	Oceaneering AS	ACK - 23/08/2021	18.10.2021	18.11.2022	29/07/2022 - 24/01/2022 - ROAD (8 off) - TRG 0108/22  DI: - ETA AS 23.02.2022
	4500937549	  40	103715-05BR	4000881	HKM EMP. E PARTICIPAÇÕES LTDA	ACK - 05/08/2021	17.12.2021	31.12.2021	11/11/2021 - Qualificação
	4500937549	  30	103715-05BR	4000881	HKM EMP. E PARTICIPAÇÕES LTDA	ACK - 05/08/2021	17.12.2021	31.12.2021	11/11/2021 - Qualificação
	4500937549	  20	103715-05BR	4000881	HKM EMP. E PARTICIPAÇÕES LTDA	ACK - 05/08/2021	17.12.2021	31.12.2021	11/11/2021 - Qualificação
	4500937613	  30	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_30/07/2021	24.12.2021	20.11.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - AIR (4 off) PR#02775/22 IMP 1423/22  DI:  ETA AKSO 20.11.2022
	4500937613	 100	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_30/07/2021	24.12.2021	02.11.2022
	4500937760	  40	104133-06BR	I355	Aker Solutions Limited	ACK_19/08/2021	30.01.2022	07.08.2022	Last Update 26/10/2022 -  (SI Date)04/07/2022 - AIR (1 off) PR#01733/22 IMP 0879/22  DI:  ETA AKSO 07.08.2022 ___Last Update 26/10/2022 -  (SI Date)05/10/2022 - AIR (1 off) PR#02601/22 IMP 1347/22  DI:  ETA AKSO 08.11.2022 ___Last Update 26/10/2022 -  (SI
	4500938140	  30	104133-06BR	I355	Aker Solutions Limited	ACK_19/08/2021	25.01.2022	16.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR (1 off) PR#02664/22 IMP 1379/22  DI: 2220896608 ETA AKSO 25.10.2022 ___Last Update 26/10/2022 -  (SI Date)13/10/2022 - 0 (1 off) PR#02708/22 IMP 1383/22  DI:  ETA AKSO 16.11.2022
	4500938505	  20	104996-03BR	I3550	Subsea Components	ACK_25/11/2021	20.09.2022	08.01.2023	Last Update 26/10/2022 -  (SI Date)21/10/2022 - SEA (5 off) - IMP 1425/22  DI: - ETA AKSO 08.01.2023
	4500938505	 120	104996-20BR	I3550	Subsea Components	ACK_25/11/2021	20.09.2022	26.11.2022	Last Update 26/10/2022 -  (SI Date)08/09/2022 - SEA (1 off) PR#02298/22 IMP 1185/22  DI: 2220733857 ETA AKSO 28.10.2022 ___Last Update 26/10/2022 -  (SI Date)21/10/2022 - SEA (1 off) - IMP 1425/22  DI: - ETA AKSO 08.01.2023
	4500938505	  60	104996-03BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	26.11.2022	Last Update 26/10/2022 -  (SI Date)08/09/2022 - SEA (4 off) PR#02298/22 IMP 1185/22  DI: 2220733857 ETA AKSO 28.10.2022
	4500938505	 110	104996-20BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	22.08.2022	11/08/2022 - 18/05/2022 - SEA (2 off) PR#01327/22 IMP 0647/22  DI:  ETA AS 16.07.2022
	4500938505	  40	104996-03BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	30.07.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - SEA (8 off) - IMP 1425/22  DI: - ETA AKSO 08.01.2023
	4500938505	  30	104996-03BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	22.08.2022	11/08/2022 - 18/05/2022 - SEA (6 off) PR#01327/22 IMP 0647/22  DI:  ETA AS 16.07.2022
	4500938505	  70	104996-06BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	30.07.2022	27/07/2022 - PRE BOOKING - SEA (1 off) PR#01324/22 IMP 0536/22  DI: 2213773300 ETA AS -
	4500938505	  80	104996-06BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	30.07.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - SEA (1 off) - IMP 1425/22  DI: - ETA AKSO 08.01.2023
	4500938505	  90	104996-20BR	I3550	Subsea Components	ACK_25/11/2021	20.05.2022	30.07.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - SEA (1 off) - IMP 1425/22  DI: - ETA AKSO 08.01.2023
	4500938505	  50	104996-03BR	I3550	Subsea Components	ACK_25/11/2021	20.09.2022	26.11.2022	Last Update 26/10/2022 -  (SI Date)08/09/2022 - SEA (4 off) PR#02298/22 IMP 1185/22  DI: 2220733857 ETA AKSO 28.10.2022
	4500938505	 100	104996-20BR	I3550	Subsea Components	ACK_25/11/2021	20.09.2022	26.11.2022	Last Update 26/10/2022 -  (SI Date)08/09/2022 - SEA (1 off) PR#02298/22 IMP 1185/22  DI: 2220733857 ETA AKSO 28.10.2022
	4500939093	  70	104133-05BR	143689	Blue Logic AS	ACK_25/10/2021	21.02.2022	12.12.2022	22/06/2022-Delivered on shipping invoice 16780
	4500939093	  20	104133-05BR	143689	Blue Logic AS	ACK_25/10/2021	08.12.2021	12.12.2022	29/07/2022 - 18/12/2021 - ROAD (4 off) - TRG 0986/21  DI: - ETA AS 17.01.2022
	4500939093	  50	104133-05BR	143689	Blue Logic AS	ACK_25/10/2021	08.12.2021	12.12.2022	29/07/2022 - 18/12/2021 - ROAD (2 off) - TRG 0986/21  DI: - ETA AS 17.01.2022
	4500939093	 100	104133-05BR	143689	Blue Logic AS	ACK_25/10/2021	15.04.2022	12.12.2022	22/06/2022-Receptacle bodies will be made ready for shipment to KPT in week 24. 
New J-lock flanges will be produced and sent to KPT. Estimate delivery for the flanges are mid July.
	4500939231	 900	103715-05BR	130185	Usiesp Usinagens Especiais Ltda -	ACK 03/09/2021	06.02.2022	24.11.2022	20/10/2022 -   BOOK (PREVISÃO 21/10) + TICKET + FATURAMENTO + TRANSPORTE - PARA ESTA PO, USIESP PREVÊ DE ENTREGAR 2 PLACAS POR MÊS
	4500939231	 890	103715-05BR	130185	Usiesp Usinagens Especiais Ltda -	ACK 03/09/2021	06.02.2022	24.11.2022	20/10/2022 -   BOOK (PREVISÃO 21/10) + TICKET + FATURAMENTO + TRANSPORTE - PARA ESTA PO, USIESP PREVÊ DE ENTREGAR 2 PLACAS POR MÊS
	4500939307	 120	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	29.05.2022	Last Update 26/10/2022 -  (SI Date)25/04/2022 - AIR (10 off) - IMP 0539/22  DI: - ETA AKSO 29.05.2022 ___Last Update 26/10/2022 -  (SI Date)08/07/2022 - 0 (22 off) PR#01769/22 IMP 0907/22  DI:  ETA AKSO 11.08.2022
	4500939307	 130	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	29.05.2022	Last Update 26/10/2022 -  (SI Date)25/04/2022 - AIR (30 off) - IMP 0539/22  DI: - ETA AKSO 29.05.2022 ___Last Update 26/10/2022 -  (SI Date)08/07/2022 - 0 (30 off) PR#01769/22 IMP 0907/22  DI:  ETA AKSO 11.08.2022
	4500939307	 140	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	29.05.2022	Last Update 26/10/2022 -  (SI Date)25/04/2022 - AIR (10 off) - IMP 0539/22  DI: - ETA AKSO 29.05.2022 ___Last Update 26/10/2022 -  (SI Date)08/07/2022 - 0 (10 off) PR#01769/22 IMP 0907/22  DI:  ETA AKSO 11.08.2022 ___Last Update 26/10/2022 -  (SI Date)17/
	4500939307	 150	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	08.06.2022	Last Update 26/10/2022 -  (SI Date)05/05/2022 - 0 (5 off) - IMP 0596/22  DI: - ETA AKSO 08.06.2022 ___Last Update 26/10/2022 -  (SI Date)17/09/2022 - AIR (2 off) PR#02430/22 IMP 1243/22  DI:  ETA AKSO 21.10.2022
	4500939307	 160	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	13.10.2022	Last Update 26/10/2022 -  (SI Date)09/09/2022 - AIR (2 off) PR#02312/22 IMP 1192/22  DI:  ETA AKSO 13.10.2022
	4500939307	 170	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	26.09.2022	Last Update 26/10/2022 -  (SI Date)23/08/2022 - AIR (2 off) - IMP 1097/22  DI: - ETA AKSO 26.09.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - AIR (5 off) PR#02726/22 IMP 1400/22  DI:  ETA AKSO 20.11.2022
	4500939307	 100	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	11.08.2022	Last Update 26/10/2022 -  (SI Date)08/07/2022 - 0 (5 off) PR#01769/22 IMP 0907/22  DI:  ETA AKSO 11.08.2022 ___Last Update 26/10/2022 -  (SI Date)09/09/2022 - AIR (2 off) PR#02312/22 IMP 1192/22  DI:  ETA AKSO 13.10.2022
	4500939307	  60	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	04.08.2022	Last Update 26/10/2022 -  (SI Date)01/07/2022 - AIR (11 off) - IMP 0867/22  DI: - ETA AKSO 04.08.2022 ___Last Update 26/10/2022 -  (SI Date)17/09/2022 - AIR (4 off) PR#02430/22 IMP 1243/22  DI:  ETA AKSO 21.10.2022
	4500939307	 240	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	29.05.2022	Last Update 26/10/2022 -  (SI Date)25/04/2022 - AIR (10 off) - IMP 0539/22  DI: - ETA AKSO 29.05.2022 ___Last Update 26/10/2022 -  (SI Date)05/05/2022 - 0 (10 off) - IMP 0596/22  DI: - ETA AKSO 08.06.2022 ___Last Update 26/10/2022 -  (SI Date)08/07/2022 -
	4500939307	 110	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	13.10.2022	Last Update 26/10/2022 -  (SI Date)09/09/2022 - AIR (2 off) PR#02312/22 IMP 1192/22  DI:  ETA AKSO 13.10.2022
	4500939307	  90	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	13.10.2022	Last Update 26/10/2022 -  (SI Date)09/09/2022 - AIR (2 off) PR#02312/22 IMP 1192/22  DI:  ETA AKSO 13.10.2022
	4500939307	  70	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	08.06.2022	Last Update 26/10/2022 -  (SI Date)05/05/2022 - 0 (5 off) - IMP 0596/22  DI: - ETA AKSO 08.06.2022 ___Last Update 26/10/2022 -  (SI Date)01/07/2022 - AIR (5 off) - IMP 0867/22  DI: - ETA AKSO 04.08.2022 ___Last Update 26/10/2022 -  (SI Date)09/09/2022 - A
	4500939307	  20	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	21.11.2022	Last Update 26/10/2022 -  (SI Date)18/10/2022 - AIR (2 off) PR#02741/22 IMP 1406/22  DI:  ETA AKSO 21.11.2022
	4500939307	 190	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	20.11.2022	Last Update 12/09/2022 -  (SI Date)29/08/2022 - AIR (1 off) PR#02226/22 IMP 1071/22  DI: 2217657509 ETA AKSO 13.09.2022
	4500939307	 360	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	30.05.2022	02.11.2022
	4500939307	 390	104133-05BR	I355	Aker Solutions Limited		10.02.2023	10.04.2023
	4500939307	 380	104133-05BR	I355	Aker Solutions Limited		10.02.2023	31.10.2022	Last Update 10/10/2022 -  (SI Date)27/09/2022 - AIR  (2 off) PR#02528/22 IMP 1306/22  DI:  ETA AKSO 31.10.2022
	4500939307	 370	104133-05BR	I355	Aker Solutions Limited		10.02.2023	10.04.2023
	4500939307	 310	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	04.04.2022	24.08.2022	Last Update 26/10/2022 -  (SI Date)21/07/2022 - AIR (1 off) - IMP 0923/22  DI: - ETA AKSO 24.08.2022 ___Last Update 26/10/2022 -  (SI Date)LI CNEN - AIR (1 off) PR#02491/22 IMP 1270/22  DI:  ETA AKSO -
	4500939307	 300	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	04.04.2022	17.10.2022	Last Update 26/10/2022 -  (SI Date)13/09/2022 - AIR (1 off) PR#02446/22 IMP 1213/22  DI:  ETA AKSO 17.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/09/2022 - AIR (2 off) PR#02433/22 IMP 1244/22  DI:  ETA AKSO 21.10.2022 ___Last Update 26/10/2022 -  (SI
	4500939307	 290	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	04.04.2022	20.11.2022
	4500939307	 280	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	04.04.2022	20.11.2022	Last Update 01/09/2022 -  (SI Date)05/07/2022 - AIR (1 off) PR#01857/22 IMP 0891/22  DI: 2216687200 ETA AKSO 26.08.2022 ___Last Update 01/09/2022 -  (SI Date)05/07/2022 - AIR (1 off) PR#01857/22 IMP 0891/22  DI: 2216687200 ETA AKSO 26.08.2022 ___Last Upda
	4500939307	 270	104133-05BR	I355	Aker Solutions Limited		04.04.2022	10.11.2022	Last Update 26/10/2022 -  (SI Date)07/10/2022 - AIR (3 off) PR#02620/22 IMP 1356/22  DI:  ETA AKSO 10.11.2022 ___Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (1 off) PR#02634/22 IMP 1367/22  DI:  ETA AKSO 13.11.2022
	4500939307	 180	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	20.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (2 off) PR#02629/22 IMP 1361/22  DI:  ETA AKSO 13.11.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - AIR (1 off) PR#02726/22 IMP 1400/22  DI:  ETA AKSO 20.11.2022
	4500939307	 220	104133-05BR	I355	Aker Solutions Limited	ACK_01/02/2022	22.04.2022	20.11.2022	Last Update 26/10/2022 -  (SI Date)19/02/2022 - AIR (1 off) PR#00464/22 IMP 0258/22  DI:  ETA AKSO - ___Last Update 26/10/2022 -  (SI Date)22/02/2022 - AIR (1 off) PR#00479/22 IMP 0263/22  DI:  ETA AKSO -
	4500939686	  20	103715-06BR	130185	Usiesp Usinagens Especiais Ltda -	ACK - 21/09/2021	16.12.2021	13.11.2022	20/10/2022 - RESPOSTA DA AKER SOBRE CT -TICKET 727,249 - AGUARDANDO REPOSIÇÃO DE MP PREVISTA PARA 28/10/22
	4500940567	  20	103715-06BR	4002152	Sensia UK Ltd	ACK - 17/09/2021	07.01.2022	23.11.2022	Last Update 26/10/2022 -  (SI Date)20/10/2022 - AIR (1 off) PR#02773/22 IMP 1418/22  DI:  ETA AKSO 23.11.2022
	4500940956	  30	104133-05BR	I200	Aker Solutions AS	ACK_12/11/2021	04.10.2021	02.11.2022
	4500941266	  60	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 28/09/2021	16.01.2023	12.02.2023	27/10/2022 - On track para 13/01/2023.
	4500941266	  80	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 28/09/2021	07.12.2022	01.01.2023	27/10/2022 - On track para 02/12/2022.
	4500941526	 180	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_22/09/2021	28.07.2022	02.11.2022	Last Update 19/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02250/22 IMP 1148/22  DI:  ETA AKSO 01.10.2022
	4500941526	  60	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_22/09/2021	28.04.2022	20.11.2022	Last Update 26/10/2022 -  (SI Date)21/10/2022 - AIR (1 off) PR#02775/22 IMP 1423/22  DI:  ETA AKSO 20.11.2022 ___Last Update 26/10/2022 -  (SI Date)21/10/2022 - AIR (1 off) PR#02775/22 IMP 1423/22  DI:  ETA AKSO 20.11.2022
	4500941526	 150	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_22/09/2021	11.08.2022	02.11.2022	Last Update 19/09/2022 -  (SI Date)01/09/2022 - 0 (19 off) PR#02250/22 IMP 1148/22  DI:  ETA AKSO 01.10.2022
	4500941526	  40	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd	ACK_22/09/2021	11.08.2022	02.11.2022	Last Update 19/09/2022 -  (SI Date)01/09/2022 - 0 (2 off) PR#02250/22 IMP 1148/22  DI:  ETA AKSO 01.10.2022
